N;time;Waveform;scale;;Total period;;1;;Calculated;
573;0,559570313;-0,972005863;57;;;;;;;
574;0,560546875;-0,966565319;68;;;;;;;
575;0,561523438;-0,960430792;81;;;;;;;
576;0,5625;-0,953611279;95;;;;;;;
577;0,563476563;-0,946116213;110;;;;;;;
578;0,564453125;-0,937955444;127;;;;;;;
579;0,565429688;-0,929139229;145;;;;;;;
580;0,56640625;-0,919678219;164;;;;;;;
581;0,567382813;-0,90958344;185;;;;;;;
582;0,568359375;-0,89886628;207;;;;;;;
583;0,569335938;-0,887538479;230;;;;;;;
584;0,5703125;-0,875612105;254;;;;;;;
585;0,571289063;-0,863099551;280;;;;;;;
586;0,572265625;-0,85001351;307;;;;;;;
587;0,573242188;-0,836366966;335;;;;;;;
588;0,57421875;-0,822173179;364;;;;;;;
589;0,575195313;-0,807445667;394;;;;;;;
590;0,576171875;-0,792198197;425;;;;;;;
591;0,577148438;-0,776444766;457;;;;;;;
592;0,578125;-0,760199587;491;;;;;;;
593;0,579101563;-0,743477078;525;;;;;;;
594;0,580078125;-0,726291842;560;;;;;;;
595;0,581054688;-0,708658659;596;;;;;;;
596;0,58203125;-0,690592468;633;;;;;;;
597;0,583007813;-0,672108354;671;;;;;;;
598;0,583984375;-0,653221535;710;;;;;;;
599;0,584960938;-0,633947347;749;;;;;;;
600;0,5859375;-0,614301233;789;;;;;;;
601;0,586914063;-0,594298725;830;;;;;;;
602;0,587890625;-0,573955436;872;;;;;;;
603;0,588867188;-0,553287045;914;;;;;;;
604;0,58984375;-0,532309281;957;;;;;;;
605;0,590820313;-0,511037916;1001;;;;;;;
606;0,591796875;-0,489488751;1045;;;;;;;
607;0,592773438;-0,467677599;1090;;;;;;;
608;0,59375;-0,445620279;1135;;;;;;;
609;0,594726563;-0,423332602;1181;;;;;;;
610;0,595703125;-0,400830361;1227;;;;;;;
611;0,596679688;-0,378129314;1273;;;;;;;
612;0,59765625;-0,35524518;1320;;;;;;;
613;0,598632813;-0,332193626;1367;;;;;;;
614;0,599609375;-0,308990254;1415;;;;;;;
615;0,600585938;-0,285650592;1462;;;;;;;
616;0,6015625;-0,262190087;1511;;;;;;;
617;0,602539063;-0,23862409;1559;;;;;;;
618;0,603515625;-0,214967849;1607;;;;;;;
619;0,604492188;-0,191236502;1656;;;;;;;
620;0,60546875;-0,167445062;1705;;;;;;;
621;0,606445313;-0,143608416;1753;;;;;;;
622;0,607421875;-0,119741308;1802;;;;;;;
623;0,608398438;-0,09585834;1851;;;;;;;
624;0,609375;-0,071973954;1900;;;;;;;
625;0,610351563;-0,048102434;1949;;;;;;;
626;0,611328125;-0,024257892;1998;;;;;;;
627;0,612304688;-0,000454263;2047;;;;;;;
628;0,61328125;0,023294703;2095;;;;;;;
629;0,614257813;0,046975443;2144;;;;;;;
630;0,615234375;0,070574595;2192;;;;;;;
631;0,616210938;0,094078997;2240;;;;;;;
632;0,6171875;0,117475697;2288;;;;;;;
633;0,618164063;0,140751957;2336;;;;;;;
634;0,619140625;0,163895257;2383;;;;;;;
635;0,620117188;0,186893304;2430;;;;;;;
636;0,62109375;0,209734032;2477;;;;;;;
637;0,622070313;0,23240561;2523;;;;;;;
638;0,623046875;0,254896443;2570;;;;;;;
639;0,624023438;0,277195181;2615;;;;;;;
640;0,625;0,299290716;2660;;;;;;;
641;0,625976563;0,32117219;2705;;;;;;;
642;0,626953125;0,342828998;2750;;;;;;;
643;0,627929688;0,36425079;2793;;;;;;;
644;0,62890625;0,385427471;2837;;;;;;;
645;0,629882813;0,40634921;2880;;;;;;;
646;0,630859375;0,427006437;2922;;;;;;;
647;0,631835938;0,447389845;2964;;;;;;;
648;0,6328125;0,467490394;3005;;;;;;;
649;0,633789063;0,487299313;3045;;;;;;;
650;0,634765625;0,506808098;3085;;;;;;;
651;0,635742188;0,526008518;3125;;;;;;;
652;0,63671875;0,544892609;3163;;;;;;;
653;0,637695313;0,563452682;3201;;;;;;;
654;0,638671875;0,58168132;3239;;;;;;;
655;0,639648438;0,599571377;3275;;;;;;;
656;0,640625;0,617115979;3311;;;;;;;
657;0,641601563;0,634308528;3347;;;;;;;
658;0,642578125;0,651142695;3381;;;;;;;
659;0,643554688;0,667612424;3415;;;;;;;
660;0,64453125;0,68371193;3448;;;;;;;
661;0,645507813;0,699435697;3480;;;;;;;
662;0,646484375;0,714778481;3511;;;;;;;
663;0,647460938;0,729735304;3542;;;;;;;
664;0,6484375;0,744301454;3572;;;;;;;
665;0,649414063;0,758472487;3601;;;;;;;
666;0,650390625;0,772244222;3629;;;;;;;
667;0,651367188;0,785612738;3656;;;;;;;
668;0,65234375;0,798574375;3683;;;;;;;
669;0,653320313;0,811125734;3709;;;;;;;
670;0,654296875;0,823263667;3734;;;;;;;
671;0,655273438;0,834985284;3758;;;;;;;
672;0,65625;0,846287942;3781;;;;;;;
673;0,657226563;0,85716925;3803;;;;;;;
674;0,658203125;0,867627062;3824;;;;;;;
675;0,659179688;0,877659474;3845;;;;;;;
676;0,66015625;0,887264824;3865;;;;;;;
677;0,661132813;0,896441688;3883;;;;;;;
678;0,662109375;0,905188873;3901;;;;;;;
679;0,663085938;0,913505421;3918;;;;;;;
680;0,6640625;0,921390601;3935;;;;;;;
681;0,665039063;0,928843905;3950;;;;;;;
682;0,666015625;0,935865049;3964;;;;;;;
683;0,666992188;0,942453964;3978;;;;;;;
684;0,66796875;0,948610798;3990;;;;;;;
685;0,668945313;0,95433591;4002;;;;;;;
686;0,669921875;0,959629862;4013;;;;;;;
687;0,670898438;0,964493425;4023;;;;;;;
688;0,671875;0,968927567;4032;;;;;;;
689;0,672851563;0,97293345;4040;;;;;;;
690;0,673828125;0,976512433;4047;;;;;;;
691;0,674804688;0,979666058;4054;;;;;;;
692;0,67578125;0,982396055;4059;;;;;;;
693;0,676757813;0,984704332;4064;;;;;;;
694;0,677734375;0,986592975;4068;;;;;;;
695;0,678710938;0,988064241;4071;;;;;;;
696;0,6796875;0,989120557;4073;;;;;;;
697;0,680664063;0,989764512;4075;;;;;;;
698;0,681640625;0,989998857;4075;;;;;;;
699;0,682617188;0,989826497;4075;;;;;;;
700;0,68359375;0,989250492;4073;;;;;;;
701;0,684570313;0,988274048;4071;;;;;;;
702;0,685546875;0,986900514;4069;;;;;;;
703;0,686523438;0,98513338;4065;;;;;;;
704;0,6875;0,982976273;4061;;;;;;;
705;0,688476563;0,980432947;4055;;;;;;;
706;0,689453125;0,977507288;4049;;;;;;;
707;0,690429688;0,974203303;4043;;;;;;;
708;0,69140625;0,970525119;4035;;;;;;;
709;0,692382813;0,966476977;4027;;;;;;;
710;0,693359375;0,962063232;4018;;;;;;;
711;0,694335938;0,957288341;4008;;;;;;;
712;0,6953125;0,95215687;3998;;;;;;;
713;0,696289063;0,946673481;3986;;;;;;;
714;0,697265625;0,94084293;3974;;;;;;;
715;0,698242188;0,934670068;3962;;;;;;;
716;0,69921875;0,92815983;3948;;;;;;;
717;0,700195313;0,921317236;3934;;;;;;;
718;0,701171875;0,914147386;3920;;;;;;;
719;0,702148438;0,906655455;3904;;;;;;;
720;0,703125;0,898846692;3888;;;;;;;
721;0,704101563;0,890726411;3872;;;;;;;
722;0,705078125;0,882299994;3854;;;;;;;
723;0,706054688;0,873572883;3837;;;;;;;
724;0,70703125;0,864550577;3818;;;;;;;
725;0,708007813;0,85523863;3799;;;;;;;
726;0,708984375;0,845642645;3779;;;;;;;
727;0,709960938;0,835768274;3759;;;;;;;
728;0,7109375;0,82562121;3738;;;;;;;
729;0,711914063;0,815207189;3717;;;;;;;
730;0,712890625;0,804531983;3695;;;;;;;
731;0,713867188;0,793601396;3673;;;;;;;
732;0,71484375;0,782421264;3650;;;;;;;
733;0,715820313;0,77099745;3627;;;;;;;
734;0,716796875;0,759335841;3603;;;;;;;
735;0,717773438;0,747442345;3578;;;;;;;
736;0,71875;0,735322888;3553;;;;;;;
737;0,719726563;0,722983411;3528;;;;;;;
738;0,720703125;0,710429868;3502;;;;;;;
739;0,721679688;0,697668221;3476;;;;;;;
740;0,72265625;0,68470444;3450;;;;;;;
741;0,723632813;0,671544497;3423;;;;;;;
742;0,724609375;0,658194368;3395;;;;;;;
743;0,725585938;0,644660023;3368;;;;;;;
744;0,7265625;0,630947433;3340;;;;;;;
745;0,727539063;0,617062559;3311;;;;;;;
746;0,728515625;0,603011355;3282;;;;;;;
747;0,729492188;0,588799761;3253;;;;;;;
748;0,73046875;0,574433705;3224;;;;;;;
749;0,731445313;0,5599191;3194;;;;;;;
750;0,732421875;0,545261839;3164;;;;;;;
751;0,733398438;0,530467794;3134;;;;;;;
752;0,734375;0,515542816;3103;;;;;;;
753;0,735351563;0,50049273;3073;;;;;;;
754;0,736328125;0,485323337;3041;;;;;;;
755;0,737304688;0,470040405;3010;;;;;;;
756;0,73828125;0,454649676;2979;;;;;;;
757;0,739257813;0,439156856;2947;;;;;;;
758;0,740234375;0,423567619;2915;;;;;;;
759;0,741210938;0,407887603;2883;;;;;;;
760;0,7421875;0,392122408;2851;;;;;;;
761;0,743164063;0,376277595;2818;;;;;;;
762;0,744140625;0,360358683;2786;;;;;;;
763;0,745117188;0,344371152;2753;;;;;;;
764;0,74609375;0,328320435;2720;;;;;;;
765;0,747070313;0,312211921;2687;;;;;;;
766;0,748046875;0,296050954;2654;;;;;;;
767;0,749023438;0,279842828;2621;;;;;;;
768;0,75;0,263592789;2587;;;;;;;
769;0,750976563;0,247306033;2554;;;;;;;
770;0,751953125;0,230987704;2521;;;;;;;
771;0,752929688;0,214642894;2487;;;;;;;
772;0,75390625;0,198276643;2454;;;;;;;
773;0,754882813;0,181893932;2420;;;;;;;
774;0,755859375;0,165499691;2386;;;;;;;
775;0,756835938;0,149098791;2353;;;;;;;
776;0,7578125;0,132696047;2319;;;;;;;
777;0,758789063;0,116296215;2286;;;;;;;
778;0,759765625;0,099903992;2252;;;;;;;
779;0,760742188;0,083524017;2219;;;;;;;
780;0,76171875;0,067160867;2185;;;;;;;
781;0,762695313;0,050819057;2152;;;;;;;
782;0,763671875;0,034503044;2118;;;;;;;
783;0,764648438;0,018217218;2085;;;;;;;
784;0,765625;0,001965911;2052;;;;;;;
785;0,766601563;-0,014246611;2018;;;;;;;
786;0,767578125;-0,030416146;1985;;;;;;;
787;0,768554688;-0,046538554;1952;;;;;;;
788;0,76953125;-0,062609761;1919;;;;;;;
789;0,770507813;-0,078625758;1886;;;;;;;
790;0,771484375;-0,094582599;1854;;;;;;;
791;0,772460938;-0,110476407;1821;;;;;;;
792;0,7734375;-0,126303367;1789;;;;;;;
793;0,774414063;-0,142059732;1757;;;;;;;
794;0,775390625;-0,157741821;1724;;;;;;;
795;0,776367188;-0,173346017;1692;;;;;;;
796;0,77734375;-0,188868771;1661;;;;;;;
797;0,778320313;-0,204306601;1629;;;;;;;
798;0,779296875;-0,21965609;1598;;;;;;;
799;0,780273438;-0,234913887;1566;;;;;;;
800;0,78125;-0,250076708;1535;;;;;;;
801;0,782226563;-0,265141337;1504;;;;;;;
802;0,783203125;-0,280104622;1474;;;;;;;
803;0,784179688;-0,294963477;1443;;;;;;;
804;0,78515625;-0,309714883;1413;;;;;;;
805;0,786132813;-0,324355887;1383;;;;;;;
806;0,787109375;-0,338883602;1353;;;;;;;
807;0,788085938;-0,353295205;1324;;;;;;;
808;0,7890625;-0,36758794;1295;;;;;;;
809;0,790039063;-0,381759116;1266;;;;;;;
810;0,791015625;-0,395806104;1237;;;;;;;
811;0,791992188;-0,409726344;1208;;;;;;;
812;0,79296875;-0,423517338;1180;;;;;;;
813;0,793945313;-0,43717665;1152;;;;;;;
814;0,794921875;-0,450701912;1124;;;;;;;
815;0,795898438;-0,464090814;1097;;;;;;;
816;0,796875;-0,477341114;1070;;;;;;;
817;0,797851563;-0,49045063;1043;;;;;;;
818;0,798828125;-0,503417241;1017;;;;;;;
819;0,799804688;-0,516238889;990;;;;;;;
820;0,80078125;-0,528913578;964;;;;;;;
821;0,801757813;-0,541439371;939;;;;;;;
822;0,802734375;-0,553814393;913;;;;;;;
823;0,803710938;-0,566036827;888;;;;;;;
824;0,8046875;-0,578104917;864;;;;;;;
825;0,805664063;-0,590016965;839;;;;;;;
826;0,806640625;-0,601771332;815;;;;;;;
827;0,807617188;-0,613366434;791;;;;;;;
828;0,80859375;-0,62480075;768;;;;;;;
829;0,809570313;-0,636072809;745;;;;;;;
830;0,810546875;-0,647181201;722;;;;;;;
831;0,811523438;-0,658124571;700;;;;;;;
832;0,8125;-0,668901615;678;;;;;;;
833;0,813476563;-0,67951109;656;;;;;;;
834;0,814453125;-0,6899518;634;;;;;;;
835;0,815429688;-0,700222608;613;;;;;;;
836;0,81640625;-0,710322426;593;;;;;;;
837;0,817382813;-0,72025022;572;;;;;;;
838;0,818359375;-0,730005007;552;;;;;;;
839;0,819335938;-0,739585853;533;;;;;;;
840;0,8203125;-0,748991877;514;;;;;;;
841;0,821289063;-0,758222246;495;;;;;;;
842;0,822265625;-0,767276177;476;;;;;;;
843;0,823242188;-0,776152933;458;;;;;;;
844;0,82421875;-0,784851828;440;;;;;;;
845;0,825195313;-0,79337222;423;;;;;;;
846;0,826171875;-0,801713516;406;;;;;;;
847;0,827148438;-0,809875166;389;;;;;;;
848;0,828125;-0,817856667;373;;;;;;;
849;0,829101563;-0,825657561;357;;;;;;;
850;0,830078125;-0,833277431;341;;;;;;;
851;0,831054688;-0,840715906;326;;;;;;;
852;0,83203125;-0,847972657;311;;;;;;;
853;0,833007813;-0,855047395;296;;;;;;;
854;0,833984375;-0,861939874;282;;;;;;;
855;0,834960938;-0,868649888;269;;;;;;;
856;0,8359375;-0,87517727;255;;;;;;;
857;0,836914063;-0,881521895;242;;;;;;;
858;0,837890625;-0,887683674;230;;;;;;;
859;0,838867188;-0,893662556;217;;;;;;;
860;0,83984375;-0,899458529;205;;;;;;;
861;0,840820313;-0,905071616;194;;;;;;;
862;0,841796875;-0,910501877;183;;;;;;;
863;0,842773438;-0,915749408;172;;;;;;;
864;0,84375;-0,920814337;162;;;;;;;
865;0,844726563;-0,92569683;152;;;;;;;
866;0,845703125;-0,930397084;142;;;;;;;
867;0,846679688;-0,934915328;133;;;;;;;
868;0,84765625;-0,939251827;124;;;;;;;
869;0,848632813;-0,943406874;115;;;;;;;
870;0,849609375;-0,947380795;107;;;;;;;
871;0,850585938;-0,951173945;99;;;;;;;
872;0,8515625;-0,95478671;92;;;;;;;
873;0,852539063;-0,958219506;85;;;;;;;
874;0,853515625;-0,961472774;78;;;;;;;
875;0,854492188;-0,964546988;72;;;;;;;
876;0,85546875;-0,967442646;66;;;;;;;
877;0,856445313;-0,970160274;61;;;;;;;
878;0,857421875;-0,972700424;55;;;;;;;
879;0,858398438;-0,975063674;51;;;;;;;
880;0,859375;-0,977250626;46;;;;;;;
881;0,860351563;-0,979261909;42;;;;;;;
882;0,861328125;-0,981098174;38;;;;;;;
883;0,862304688;-0,982760097;35;;;;;;;
884;0,86328125;-0,984248375;32;;;;;;;
885;0,864257813;-0,985563728;29;;;;;;;
886;0,865234375;-0,986706901;27;;;;;;;
887;0,866210938;-0,987678655;25;;;;;;;
888;0,8671875;-0,988479776;23;;;;;;;
889;0,868164063;-0,989111068;22;;;;;;;
890;0,869140625;-0,989573357;21;;;;;;;
891;0,870117188;-0,989867486;20;;;;;;;
892;0,87109375;-0,989994318;20;;;;;;;
893;0,872070313;-0,989954735;20;;;;;;;
894;0,873046875;-0,989749636;20;;;;;;;
895;0,874023438;-0,989379936;21;;;;;;;
896;0,875;-0,98884657;22;;;;;;;
897;0,875976563;-0,988150488;24;;;;;;;
898;0,876953125;-0,987292654;26;;;;;;;
899;0,877929688;-0,986274051;28;;;;;;;
900;0,87890625;-0,985095674;30;;;;;;;
901;0,879882813;-0,983758536;33;;;;;;;
902;0,880859375;-0,982263662;36;;;;;;;
903;0,881835938;-0,980612089;39;;;;;;;
904;0,8828125;-0,978804873;43;;;;;;;
905;0,883789063;-0,976843077;47;;;;;;;
906;0,884765625;-0,97472778;51;;;;;;;
907;0,885742188;-0,972460073;56;;;;;;;
908;0,88671875;-0,970041057;61;;;;;;;
909;0,887695313;-0,967471847;66;;;;;;;
910;0,888671875;-0,964753567;72;;;;;;;
911;0,889648438;-0,961887352;78;;;;;;;
912;0,890625;-0,958874348;84;;;;;;;
913;0,891601563;-0,955715711;90;;;;;;;
914;0,892578125;-0,952412606;97;;;;;;;
915;0,893554688;-0,948966207;104;;;;;;;
916;0,89453125;-0,945377699;111;;;;;;;
917;0,895507813;-0,941648272;119;;;;;;;
918;0,896484375;-0,937779128;127;;;;;;;
919;0,897460938;-0,933771475;135;;;;;;;
920;0,8984375;-0,929626528;144;;;;;;;
921;0,899414063;-0,925345511;152;;;;;;;
922;0,900390625;-0,920929655;161;;;;;;;
923;0,901367188;-0,916380197;171;;;;;;;
924;0,90234375;-0,91169838;180;;;;;;;
925;0,903320313;-0,906885455;190;;;;;;;
926;0,904296875;-0,901942676;200;;;;;;;
927;0,905273438;-0,896871306;211;;;;;;;
928;0,90625;-0,891672611;221;;;;;;;
929;0,907226563;-0,886347863;232;;;;;;;
930;0,908203125;-0,88089834;243;;;;;;;
931;0,909179688;-0,875325323;255;;;;;;;
932;0,91015625;-0,869630098;266;;;;;;;
933;0,911132813;-0,863813954;278;;;;;;;
934;0,912109375;-0,857878187;291;;;;;;;
935;0,913085938;-0,851824095;303;;;;;;;
936;0,9140625;-0,845652978;316;;;;;;;
937;0,915039063;-0,839366142;328;;;;;;;
938;0,916015625;-0,832964894;342;;;;;;;
939;0,916992188;-0,826450546;355;;;;;;;
940;0,91796875;-0,819824411;368;;;;;;;
941;0,918945313;-0,813087805;382;;;;;;;
942;0,919921875;-0,806242048;396;;;;;;;
943;0,920898438;-0,799288459;411;;;;;;;
944;0,921875;-0,792228362;425;;;;;;;
945;0,922851563;-0,785063081;440;;;;;;;
946;0,923828125;-0,777793944;455;;;;;;;
947;0,924804688;-0,770422277;470;;;;;;;
948;0,92578125;-0,762949411;485;;;;;;;
949;0,926757813;-0,755376676;500;;;;;;;
950;0,927734375;-0,747705404;516;;;;;;;
951;0,928710938;-0,739936928;532;;;;;;;
952;0,9296875;-0,732072581;548;;;;;;;
953;0,930664063;-0,7241137;565;;;;;;;
954;0,931640625;-0,716061617;581;;;;;;;
955;0,932617188;-0,70791767;598;;;;;;;
956;0,93359375;-0,699683193;615;;;;;;;
957;0,934570313;-0,691359525;632;;;;;;;
958;0,935546875;-0,682948;649;;;;;;;
959;0,936523438;-0,674449957;666;;;;;;;
960;0,9375;-0,665866731;684;;;;;;;
961;0,938476563;-0,657199659;702;;;;;;;
962;0,939453125;-0,648450078;719;;;;;;;
963;0,940429688;-0,639619324;738;;;;;;;
964;0,94140625;-0,630708732;756;;;;;;;
965;0,942382813;-0,621719639;774;;;;;;;
966;0,943359375;-0,61265338;793;;;;;;;
967;0,944335938;-0,603511288;812;;;;;;;
968;0,9453125;-0,594294699;830;;;;;;;
969;0,946289063;-0,585004944;849;;;;;;;
970;0,947265625;-0,575643358;869;;;;;;;
971;0,948242188;-0,566211271;888;;;;;;;
972;0,94921875;-0,556710015;907;;;;;;;
973;0,950195313;-0,54714092;927;;;;;;;
974;0,951171875;-0,537505315;947;;;;;;;
975;0,952148438;-0,527804529;967;;;;;;;
976;0,953125;-0,518039889;987;;;;;;;
977;0,954101563;-0,508212722;1007;;;;;;;
978;0,955078125;-0,498324354;1027;;;;;;;
979;0,956054688;-0,488376108;1047;;;;;;;
980;0,95703125;-0,478369308;1068;;;;;;;
981;0,958007813;-0,468305277;1088;;;;;;;
982;0,958984375;-0,458185335;1109;;;;;;;
983;0,959960938;-0,448010803;1130;;;;;;;
984;0,9609375;-0,437783001;1151;;;;;;;
985;0,961914063;-0,427503245;1172;;;;;;;
986;0,962890625;-0,417172852;1193;;;;;;;
987;0,963867188;-0,406793139;1214;;;;;;;
988;0,96484375;-0,396365419;1236;;;;;;;
989;0,965820313;-0,385891007;1257;;;;;;;
990;0,966796875;-0,375371214;1279;;;;;;;
991;0,967773438;-0,364807351;1300;;;;;;;
992;0,96875;-0,354200729;1322;;;;;;;
993;0,969726563;-0,343552656;1344;;;;;;;
994;0,970703125;-0,33286444;1366;;;;;;;
995;0,971679688;-0,322137389;1388;;;;;;;
996;0,97265625;-0,311372807;1410;;;;;;;
997;0,973632813;-0,300571999;1432;;;;;;;
998;0,974609375;-0,28973627;1454;;;;;;;
999;0,975585938;-0,278866921;1476;;;;;;;
1000;0,9765625;-0,267965254;1499;;;;;;;
1001;0,977539063;-0,25703257;1521;;;;;;;
1002;0,978515625;-0,246070169;1544;;;;;;;
1003;0,979492188;-0,235079349;1566;;;;;;;
1004;0,98046875;-0,22406141;1589;;;;;;;
1005;0,981445313;-0,213017646;1611;;;;;;;
1006;0,982421875;-0,201949356;1634;;;;;;;
1007;0,983398438;-0,190857835;1657;;;;;;;
1008;0,984375;-0,179744377;1679;;;;;;;
1009;0,985351563;-0,168610277;1702;;;;;;;
1010;0,986328125;-0,157456828;1725;;;;;;;
1011;0,987304688;-0,146285323;1748;;;;;;;
1012;0,98828125;-0,135097054;1771;;;;;;;
1013;0,989257813;-0,123893314;1794;;;;;;;
1014;0,990234375;-0,112675392;1817;;;;;;;
1015;0,991210938;-0,10144458;1840;;;;;;;
1016;0,9921875;-0,090202168;1863;;;;;;;
1017;0,993164063;-0,078949447;1886;;;;;;;
1018;0,994140625;-0,067687704;1909;;;;;;;
1019;0,995117188;-0,056418231;1932;;;;;;;
1020;0,99609375;-0,045142315;1955;;;;;;;
1021;0,997070313;-0,033861245;1978;;;;;;;
1022;0,998046875;-0,022576311;2001;;;;;;;
1023;0,999023438;-0,0112888;2024;;;;;;;
1024;1;-1,2129E-15;2048;;;;;;;
1025;1,000976563;0,0112888;2071;;;;;;;
1026;1,001953125;0,022576311;2094;;;;;;;
1027;1,002929688;0,033861245;2117;;;;;;;
1028;1,00390625;0,045142315;2140;;;;;;;
1029;1,004882813;0,056418231;2163;;;;;;;
1030;1,005859375;0,067687704;2186;;;;;;;
1031;1,006835938;0,078949447;2209;;;;;;;
1032;1,0078125;0,090202168;2232;;;;;;;
1033;1,008789063;0,10144458;2255;;;;;;;
1034;1,009765625;0,112675392;2278;;;;;;;
1035;1,010742188;0,123893314;2301;;;;;;;
1036;1,01171875;0,135097054;2324;;;;;;;
1037;1,012695313;0,146285323;2347;;;;;;;
1038;1,013671875;0,157456828;2370;;;;;;;
1039;1,014648438;0,168610277;2393;;;;;;;
1040;1,015625;0,179744377;2416;;;;;;;
1041;1,016601563;0,190857835;2438;;;;;;;
1042;1,017578125;0,201949356;2461;;;;;;;
1043;1,018554688;0,213017646;2484;;;;;;;
1044;1,01953125;0,22406141;2506;;;;;;;
1045;1,020507813;0,235079349;2529;;;;;;;
1046;1,021484375;0,246070169;2551;;;;;;;
1047;1,022460938;0,25703257;2574;;;;;;;
1048;1,0234375;0,267965254;2596;;;;;;;
1049;1,024414063;0,278866921;2619;;;;;;;
1050;1,025390625;0,28973627;2641;;;;;;;
1051;1,026367188;0,300571999;2663;;;;;;;
1052;1,02734375;0,311372807;2685;;;;;;;
1053;1,028320313;0,322137389;2707;;;;;;;
1054;1,029296875;0,33286444;2729;;;;;;;
1055;1,030273438;0,343552656;2751;;;;;;;
1056;1,03125;0,354200729;2773;;;;;;;
1057;1,032226563;0,364807351;2795;;;;;;;
1058;1,033203125;0,375371214;2816;;;;;;;
1059;1,034179688;0,385891007;2838;;;;;;;
1060;1,03515625;0,396365419;2859;;;;;;;
1061;1,036132813;0,406793139;2881;;;;;;;
1062;1,037109375;0,417172852;2902;;;;;;;
1063;1,038085938;0,427503245;2923;;;;;;;
1064;1,0390625;0,437783001;2944;;;;;;;
1065;1,040039063;0,448010803;2965;;;;;;;
1066;1,041015625;0,458185335;2986;;;;;;;
1067;1,041992188;0,468305277;3007;;;;;;;
1068;1,04296875;0,478369308;3027;;;;;;;
1069;1,043945313;0,488376108;3048;;;;;;;
1070;1,044921875;0,498324354;3068;;;;;;;
1071;1,045898438;0,508212722;3088;;;;;;;
1072;1,046875;0,518039889;3108;;;;;;;
1073;1,047851563;0,527804529;3128;;;;;;;
1074;1,048828125;0,537505315;3148;;;;;;;
1075;1,049804688;0,54714092;3168;;;;;;;
1076;1,05078125;0,556710015;3188;;;;;;;
1077;1,051757813;0,566211271;3207;;;;;;;
1078;1,052734375;0,575643358;3226;;;;;;;
1079;1,053710938;0,585004944;3246;;;;;;;
1080;1,0546875;0,594294699;3265;;;;;;;
1081;1,055664063;0,603511288;3283;;;;;;;
1082;1,056640625;0,61265338;3302;;;;;;;
1083;1,057617188;0,621719639;3321;;;;;;;
1084;1,05859375;0,630708732;3339;;;;;;;
1085;1,059570313;0,639619324;3357;;;;;;;
1086;1,060546875;0,648450078;3376;;;;;;;
1087;1,061523438;0,657199659;3393;;;;;;;
1088;1,0625;0,665866731;3411;;;;;;;
1089;1,063476563;0,674449957;3429;;;;;;;
1090;1,064453125;0,682948;3446;;;;;;;
1091;1,065429688;0,691359525;3463;;;;;;;
1092;1,06640625;0,699683193;3480;;;;;;;
1093;1,067382813;0,70791767;3497;;;;;;;
1094;1,068359375;0,716061617;3514;;;;;;;
1095;1,069335938;0,7241137;3530;;;;;;;
1096;1,0703125;0,732072581;3547;;;;;;;
1097;1,071289063;0,739936928;3563;;;;;;;
1098;1,072265625;0,747705404;3579;;;;;;;
1099;1,073242188;0,755376676;3595;;;;;;;
1100;1,07421875;0,762949411;3610;;;;;;;
1101;1,075195313;0,770422277;3625;;;;;;;
1102;1,076171875;0,777793944;3640;;;;;;;
1103;1,077148438;0,785063081;3655;;;;;;;
1104;1,078125;0,792228362;3670;;;;;;;
1105;1,079101563;0,799288459;3684;;;;;;;
1106;1,080078125;0,806242048;3699;;;;;;;
1107;1,081054688;0,813087805;3713;;;;;;;
1108;1,08203125;0,819824411;3727;;;;;;;
1109;1,083007813;0,826450546;3740;;;;;;;
1110;1,083984375;0,832964894;3753;;;;;;;
1111;1,084960938;0,839366142;3767;;;;;;;
1112;1,0859375;0,845652978;3779;;;;;;;
1113;1,086914063;0,851824095;3792;;;;;;;
1114;1,087890625;0,857878187;3804;;;;;;;
1115;1,088867188;0,863813954;3817;;;;;;;
1116;1,08984375;0,869630098;3829;;;;;;;
1117;1,090820313;0,875325323;3840;;;;;;;
1118;1,091796875;0,88089834;3852;;;;;;;
1119;1,092773438;0,886347863;3863;;;;;;;
1120;1,09375;0,891672611;3874;;;;;;;
1121;1,094726563;0,896871306;3884;;;;;;;
1122;1,095703125;0,901942676;3895;;;;;;;
1123;1,096679688;0,906885455;3905;;;;;;;
1124;1,09765625;0,91169838;3915;;;;;;;
1125;1,098632813;0,916380197;3924;;;;;;;
1126;1,099609375;0,920929655;3934;;;;;;;
1127;1,100585938;0,925345511;3943;;;;;;;
1128;1,1015625;0,929626528;3951;;;;;;;
1129;1,102539063;0,933771475;3960;;;;;;;
1130;1,103515625;0,937779128;3968;;;;;;;
1131;1,104492188;0,941648272;3976;;;;;;;
1132;1,10546875;0,945377699;3984;;;;;;;
1133;1,106445313;0,948966207;3991;;;;;;;
1134;1,107421875;0,952412606;3998;;;;;;;
1135;1,108398438;0,955715711;4005;;;;;;;
1136;1,109375;0,958874348;4011;;;;;;;
1137;1,110351563;0,961887352;4017;;;;;;;
1138;1,111328125;0,964753567;4023;;;;;;;
1139;1,112304688;0,967471847;4029;;;;;;;
1140;1,11328125;0,970041057;4034;;;;;;;
1141;1,114257813;0,972460073;4039;;;;;;;
1142;1,115234375;0,97472778;4044;;;;;;;
1143;1,116210938;0,976843077;4048;;;;;;;
1144;1,1171875;0,978804873;4052;;;;;;;
1145;1,118164063;0,980612089;4056;;;;;;;
