N;time;Waveform;scale;;Total period;;1;;Calculated;
573;0,559570313;0,347332348;2759;;;;;;;
574;0,560546875;0,352751334;2770;;;;;;;
575;0,561523438;0,35815704;2781;;;;;;;
576;0,5625;0,363549261;2792;;;;;;;
577;0,563476563;0,368927794;2803;;;;;;;
578;0,564453125;0,374292438;2814;;;;;;;
579;0,565429688;0,37964299;2825;;;;;;;
580;0,56640625;0,384979248;2836;;;;;;;
581;0,567382813;0,390301013;2847;;;;;;;
582;0,568359375;0,395608082;2858;;;;;;;
583;0,569335938;0,400900257;2869;;;;;;;
584;0,5703125;0,406177339;2879;;;;;;;
585;0,571289063;0,411439128;2890;;;;;;;
586;0,572265625;0,416685427;2901;;;;;;;
587;0,573242188;0,421916037;2912;;;;;;;
588;0,57421875;0,427130763;2922;;;;;;;
589;0,575195313;0,432329408;2933;;;;;;;
590;0,576171875;0,437511775;2944;;;;;;;
591;0,577148438;0,442677671;2954;;;;;;;
592;0,578125;0,4478269;2965;;;;;;;
593;0,579101563;0,452959269;2975;;;;;;;
594;0,580078125;0,458074583;2986;;;;;;;
595;0,581054688;0,463172652;2996;;;;;;;
596;0,58203125;0,468253283;3006;;;;;;;
597;0,583007813;0,473316284;3017;;;;;;;
598;0,583984375;0,478361465;3027;;;;;;;
599;0,584960938;0,483388635;3037;;;;;;;
600;0,5859375;0,488397607;3048;;;;;;;
601;0,586914063;0,493388191;3058;;;;;;;
602;0,587890625;0,498360199;3068;;;;;;;
603;0,588867188;0,503313443;3078;;;;;;;
604;0,58984375;0,508247739;3088;;;;;;;
605;0,590820313;0,513162899;3098;;;;;;;
606;0,591796875;0,518058739;3108;;;;;;;
607;0,592773438;0,522935074;3118;;;;;;;
608;0,59375;0,527791721;3128;;;;;;;
609;0,594726563;0,532628497;3138;;;;;;;
610;0,595703125;0,53744522;3148;;;;;;;
611;0,596679688;0,542241709;3158;;;;;;;
612;0,59765625;0,547017782;3168;;;;;;;
613;0,598632813;0,55177326;3178;;;;;;;
614;0,599609375;0,556507965;3187;;;;;;;
615;0,600585938;0,561221717;3197;;;;;;;
616;0,6015625;0,565914339;3206;;;;;;;
617;0,602539063;0,570585655;3216;;;;;;;
618;0,603515625;0,575235489;3226;;;;;;;
619;0,604492188;0,579863666;3235;;;;;;;
620;0,60546875;0,584470011;3244;;;;;;;
621;0,606445313;0,589054351;3254;;;;;;;
622;0,607421875;0,593616514;3263;;;;;;;
623;0,608398438;0,598156327;3273;;;;;;;
624;0,609375;0,60267362;3282;;;;;;;
625;0,610351563;0,607168223;3291;;;;;;;
626;0,611328125;0,611639966;3300;;;;;;;
627;0,612304688;0,616088681;3309;;;;;;;
628;0,61328125;0,620514201;3318;;;;;;;
629;0,614257813;0,624916359;3327;;;;;;;
630;0,615234375;0,629294989;3336;;;;;;;
631;0,616210938;0,633649926;3345;;;;;;;
632;0,6171875;0,637981007;3354;;;;;;;
633;0,618164063;0,642288068;3363;;;;;;;
634;0,619140625;0,646570948;3372;;;;;;;
635;0,620117188;0,650829484;3380;;;;;;;
636;0,62109375;0,655063518;3389;;;;;;;
637;0,622070313;0,659272888;3398;;;;;;;
638;0,623046875;0,663457437;3406;;;;;;;
639;0,624023438;0,667617007;3415;;;;;;;
640;0,625;0,671751442;3423;;;;;;;
641;0,625976563;0,675860586;3432;;;;;;;
642;0,626953125;0,679944284;3440;;;;;;;
643;0,627929688;0,684002383;3448;;;;;;;
644;0,62890625;0,688034729;3457;;;;;;;
645;0,629882813;0,692041171;3465;;;;;;;
646;0,630859375;0,696021558;3473;;;;;;;
647;0,631835938;0,69997574;3481;;;;;;;
648;0,6328125;0,703903569;3489;;;;;;;
649;0,633789063;0,707804896;3497;;;;;;;
650;0,634765625;0,711679575;3505;;;;;;;
651;0,635742188;0,715527459;3513;;;;;;;
652;0,63671875;0,719348404;3521;;;;;;;
653;0,637695313;0,723142266;3528;;;;;;;
654;0,638671875;0,726908902;3536;;;;;;;
655;0,639648438;0,730648171;3544;;;;;;;
656;0,640625;0,734359931;3551;;;;;;;
657;0,641601563;0,738044042;3559;;;;;;;
658;0,642578125;0,741700367;3567;;;;;;;
659;0,643554688;0,745328767;3574;;;;;;;
660;0,64453125;0,748929106;3581;;;;;;;
661;0,645507813;0,752501248;3589;;;;;;;
662;0,646484375;0,756045059;3596;;;;;;;
663;0,647460938;0,759560406;3603;;;;;;;
664;0,6484375;0,763047155;3610;;;;;;;
665;0,649414063;0,766505176;3617;;;;;;;
666;0,650390625;0,769934338;3624;;;;;;;
667;0,651367188;0,773334513;3631;;;;;;;
668;0,65234375;0,776705572;3638;;;;;;;
669;0,653320313;0,780047389;3645;;;;;;;
670;0,654296875;0,783359838;3652;;;;;;;
671;0,655273438;0,786642793;3659;;;;;;;
672;0,65625;0,789896132;3665;;;;;;;
673;0,657226563;0,793119731;3672;;;;;;;
674;0,658203125;0,79631347;3678;;;;;;;
675;0,659179688;0,799477229;3685;;;;;;;
676;0,66015625;0,802610887;3691;;;;;;;
677;0,661132813;0,805714328;3698;;;;;;;
678;0,662109375;0,808787433;3704;;;;;;;
679;0,663085938;0,811830089;3710;;;;;;;
680;0,6640625;0,81484218;3716;;;;;;;
681;0,665039063;0,817823592;3722;;;;;;;
682;0,666015625;0,820774213;3728;;;;;;;
683;0,666992188;0,823693933;3734;;;;;;;
684;0,66796875;0,826582642;3740;;;;;;;
685;0,668945313;0,829440229;3746;;;;;;;
686;0,669921875;0,832266589;3752;;;;;;;
687;0,670898438;0,835061615;3758;;;;;;;
688;0,671875;0,837825201;3763;;;;;;;
689;0,672851563;0,840557244;3769;;;;;;;
690;0,673828125;0,843257639;3774;;;;;;;
691;0,674804688;0,845926287;3780;;;;;;;
692;0,67578125;0,848563086;3785;;;;;;;
693;0,676757813;0,851167937;3791;;;;;;;
694;0,677734375;0,853740742;3796;;;;;;;
695;0,678710938;0,856281405;3801;;;;;;;
696;0,6796875;0,858789828;3806;;;;;;;
697;0,680664063;0,861265919;3811;;;;;;;
698;0,681640625;0,863709584;3816;;;;;;;
699;0,682617188;0,86612073;3821;;;;;;;
700;0,68359375;0,868499268;3826;;;;;;;
701;0,684570313;0,870845107;3831;;;;;;;
702;0,685546875;0,873158159;3836;;;;;;;
703;0,686523438;0,875438337;3840;;;;;;;
704;0,6875;0,877685556;3845;;;;;;;
705;0,688476563;0,87989973;3850;;;;;;;
706;0,689453125;0,882080776;3854;;;;;;;
707;0,690429688;0,884228613;3858;;;;;;;
708;0,69140625;0,886343159;3863;;;;;;;
709;0,692382813;0,888424334;3867;;;;;;;
710;0,693359375;0,890472061;3871;;;;;;;
711;0,694335938;0,892486262;3875;;;;;;;
712;0,6953125;0,894466862;3879;;;;;;;
713;0,696289063;0,896413785;3883;;;;;;;
714;0,697265625;0,898326959;3887;;;;;;;
715;0,698242188;0,900206311;3891;;;;;;;
716;0,69921875;0,902051772;3895;;;;;;;
717;0,700195313;0,90386327;3899;;;;;;;
718;0,701171875;0,905640738;3902;;;;;;;
719;0,702148438;0,90738411;3906;;;;;;;
720;0,703125;0,909093319;3909;;;;;;;
721;0,704101563;0,910768301;3913;;;;;;;
722;0,705078125;0,912408993;3916;;;;;;;
723;0,706054688;0,914015334;3919;;;;;;;
724;0,70703125;0,915587263;3923;;;;;;;
725;0,708007813;0,91712472;3926;;;;;;;
726;0,708984375;0,918627647;3929;;;;;;;
727;0,709960938;0,92009599;3932;;;;;;;
728;0,7109375;0,921529691;3935;;;;;;;
729;0,711914063;0,922928696;3938;;;;;;;
730;0,712890625;0,924292955;3940;;;;;;;
731;0,713867188;0,925622414;3943;;;;;;;
732;0,71484375;0,926917024;3946;;;;;;;
733;0,715820313;0,928176736;3948;;;;;;;
734;0,716796875;0,929401502;3951;;;;;;;
735;0,717773438;0,930591277;3953;;;;;;;
736;0,71875;0,931746016;3956;;;;;;;
737;0,719726563;0,932865676;3958;;;;;;;
738;0,720703125;0,933950213;3960;;;;;;;
739;0,721679688;0,934999588;3962;;;;;;;
740;0,72265625;0,93601376;3964;;;;;;;
741;0,723632813;0,936992692;3966;;;;;;;
742;0,724609375;0,937936347;3968;;;;;;;
743;0,725585938;0,938844689;3970;;;;;;;
744;0,7265625;0,939717684;3972;;;;;;;
745;0,727539063;0,9405553;3974;;;;;;;
746;0,728515625;0,941357504;3975;;;;;;;
747;0,729492188;0,942124266;3977;;;;;;;
748;0,73046875;0,942855558;3978;;;;;;;
749;0,731445313;0,943551352;3980;;;;;;;
750;0,732421875;0,944211622;3981;;;;;;;
751;0,733398438;0,944836342;3983;;;;;;;
752;0,734375;0,94542549;3984;;;;;;;
753;0,735351563;0,945979044;3985;;;;;;;
754;0,736328125;0,946496982;3986;;;;;;;
755;0,737304688;0,946979284;3987;;;;;;;
756;0,73828125;0,947425934;3988;;;;;;;
757;0,739257813;0,947836913;3989;;;;;;;
758;0,740234375;0,948212207;3989;;;;;;;
759;0,741210938;0,948551802;3990;;;;;;;
760;0,7421875;0,948855683;3991;;;;;;;
761;0,743164063;0,949123841;3991;;;;;;;
762;0,744140625;0,949356265;3992;;;;;;;
763;0,745117188;0,949552947;3992;;;;;;;
764;0,74609375;0,949713878;3993;;;;;;;
765;0,747070313;0,949839053;3993;;;;;;;
766;0,748046875;0,949928467;3993;;;;;;;
767;0,749023438;0,949982117;3993;;;;;;;
768;0,75;0,95;3993;;;;;;;
769;0,750976563;0,949982117;3993;;;;;;;
770;0,751953125;0,949928467;3993;;;;;;;
771;0,752929688;0,949839053;3993;;;;;;;
772;0,75390625;0,949713878;3993;;;;;;;
773;0,754882813;0,949552947;3992;;;;;;;
774;0,755859375;0,949356265;3992;;;;;;;
775;0,756835938;0,949123841;3991;;;;;;;
776;0,7578125;0,948855683;3991;;;;;;;
777;0,758789063;0,948551802;3990;;;;;;;
778;0,759765625;0,948212207;3989;;;;;;;
779;0,760742188;0,947836913;3989;;;;;;;
780;0,76171875;0,947425934;3988;;;;;;;
781;0,762695313;0,946979284;3987;;;;;;;
782;0,763671875;0,946496982;3986;;;;;;;
783;0,764648438;0,945979044;3985;;;;;;;
784;0,765625;0,94542549;3984;;;;;;;
785;0,766601563;0,944836342;3983;;;;;;;
786;0,767578125;0,944211622;3981;;;;;;;
787;0,768554688;0,943551352;3980;;;;;;;
788;0,76953125;0,942855558;3978;;;;;;;
789;0,770507813;0,942124266;3977;;;;;;;
790;0,771484375;0,941357504;3975;;;;;;;
791;0,772460938;0,9405553;3974;;;;;;;
792;0,7734375;0,939717684;3972;;;;;;;
793;0,774414063;0,938844689;3970;;;;;;;
794;0,775390625;0,937936347;3968;;;;;;;
795;0,776367188;0,936992692;3966;;;;;;;
796;0,77734375;0,93601376;3964;;;;;;;
797;0,778320313;0,934999588;3962;;;;;;;
798;0,779296875;0,933950213;3960;;;;;;;
799;0,780273438;0,932865676;3958;;;;;;;
800;0,78125;0,931746016;3956;;;;;;;
801;0,782226563;0,930591277;3953;;;;;;;
802;0,783203125;0,929401502;3951;;;;;;;
803;0,784179688;0,928176736;3948;;;;;;;
804;0,78515625;0,926917024;3946;;;;;;;
805;0,786132813;0,925622414;3943;;;;;;;
806;0,787109375;0,924292955;3940;;;;;;;
807;0,788085938;0,922928696;3938;;;;;;;
808;0,7890625;0,921529691;3935;;;;;;;
809;0,790039063;0,92009599;3932;;;;;;;
810;0,791015625;0,918627647;3929;;;;;;;
811;0,791992188;0,91712472;3926;;;;;;;
812;0,79296875;0,915587263;3923;;;;;;;
813;0,793945313;0,914015334;3919;;;;;;;
814;0,794921875;0,912408993;3916;;;;;;;
815;0,795898438;0,910768301;3913;;;;;;;
816;0,796875;0,909093319;3909;;;;;;;
817;0,797851563;0,90738411;3906;;;;;;;
818;0,798828125;0,905640738;3902;;;;;;;
819;0,799804688;0,90386327;3899;;;;;;;
820;0,80078125;0,902051772;3895;;;;;;;
821;0,801757813;0,900206311;3891;;;;;;;
822;0,802734375;0,898326959;3887;;;;;;;
823;0,803710938;0,896413785;3883;;;;;;;
824;0,8046875;0,894466862;3879;;;;;;;
825;0,805664063;0,892486262;3875;;;;;;;
826;0,806640625;0,890472061;3871;;;;;;;
827;0,807617188;0,888424334;3867;;;;;;;
828;0,80859375;0,886343159;3863;;;;;;;
829;0,809570313;0,884228613;3858;;;;;;;
830;0,810546875;0,882080776;3854;;;;;;;
831;0,811523438;0,87989973;3850;;;;;;;
832;0,8125;0,877685556;3845;;;;;;;
833;0,813476563;0,875438337;3840;;;;;;;
834;0,814453125;0,873158159;3836;;;;;;;
835;0,815429688;0,870845107;3831;;;;;;;
836;0,81640625;0,868499268;3826;;;;;;;
837;0,817382813;0,86612073;3821;;;;;;;
838;0,818359375;0,863709584;3816;;;;;;;
839;0,819335938;0,861265919;3811;;;;;;;
840;0,8203125;0,858789828;3806;;;;;;;
841;0,821289063;0,856281405;3801;;;;;;;
842;0,822265625;0,853740742;3796;;;;;;;
843;0,823242188;0,851167937;3791;;;;;;;
844;0,82421875;0,848563086;3785;;;;;;;
845;0,825195313;0,845926287;3780;;;;;;;
846;0,826171875;0,843257639;3774;;;;;;;
847;0,827148438;0,840557244;3769;;;;;;;
848;0,828125;0,837825201;3763;;;;;;;
849;0,829101563;0,835061615;3758;;;;;;;
850;0,830078125;0,832266589;3752;;;;;;;
851;0,831054688;0,829440229;3746;;;;;;;
852;0,83203125;0,826582642;3740;;;;;;;
853;0,833007813;0,823693933;3734;;;;;;;
854;0,833984375;0,820774213;3728;;;;;;;
855;0,834960938;0,817823592;3722;;;;;;;
856;0,8359375;0,81484218;3716;;;;;;;
857;0,836914063;0,811830089;3710;;;;;;;
858;0,837890625;0,808787433;3704;;;;;;;
859;0,838867188;0,805714328;3698;;;;;;;
860;0,83984375;0,802610887;3691;;;;;;;
861;0,840820313;0,799477229;3685;;;;;;;
862;0,841796875;0,79631347;3678;;;;;;;
863;0,842773438;0,793119731;3672;;;;;;;
864;0,84375;0,789896132;3665;;;;;;;
865;0,844726563;0,786642793;3659;;;;;;;
866;0,845703125;0,783359838;3652;;;;;;;
867;0,846679688;0,780047389;3645;;;;;;;
868;0,84765625;0,776705572;3638;;;;;;;
869;0,848632813;0,773334513;3631;;;;;;;
870;0,849609375;0,769934338;3624;;;;;;;
871;0,850585938;0,766505176;3617;;;;;;;
872;0,8515625;0,763047155;3610;;;;;;;
873;0,852539063;0,759560406;3603;;;;;;;
874;0,853515625;0,756045059;3596;;;;;;;
875;0,854492188;0,752501248;3589;;;;;;;
876;0,85546875;0,748929106;3581;;;;;;;
877;0,856445313;0,745328767;3574;;;;;;;
878;0,857421875;0,741700367;3567;;;;;;;
879;0,858398438;0,738044042;3559;;;;;;;
880;0,859375;0,734359931;3551;;;;;;;
881;0,860351563;0,730648171;3544;;;;;;;
882;0,861328125;0,726908902;3536;;;;;;;
883;0,862304688;0,723142266;3528;;;;;;;
884;0,86328125;0,719348404;3521;;;;;;;
885;0,864257813;0,715527459;3513;;;;;;;
886;0,865234375;0,711679575;3505;;;;;;;
887;0,866210938;0,707804896;3497;;;;;;;
888;0,8671875;0,703903569;3489;;;;;;;
889;0,868164063;0,69997574;3481;;;;;;;
890;0,869140625;0,696021558;3473;;;;;;;
891;0,870117188;0,692041171;3465;;;;;;;
892;0,87109375;0,688034729;3457;;;;;;;
893;0,872070313;0,684002383;3448;;;;;;;
894;0,873046875;0,679944284;3440;;;;;;;
895;0,874023438;0,675860586;3432;;;;;;;
896;0,875;0,671751442;3423;;;;;;;
897;0,875976563;0,667617007;3415;;;;;;;
898;0,876953125;0,663457437;3406;;;;;;;
899;0,877929688;0,659272888;3398;;;;;;;
900;0,87890625;0,655063518;3389;;;;;;;
901;0,879882813;0,650829484;3380;;;;;;;
902;0,880859375;0,646570948;3372;;;;;;;
903;0,881835938;0,642288068;3363;;;;;;;
904;0,8828125;0,637981007;3354;;;;;;;
905;0,883789063;0,633649926;3345;;;;;;;
906;0,884765625;0,629294989;3336;;;;;;;
907;0,885742188;0,624916359;3327;;;;;;;
908;0,88671875;0,620514201;3318;;;;;;;
909;0,887695313;0,616088681;3309;;;;;;;
910;0,888671875;0,611639966;3300;;;;;;;
911;0,889648438;0,607168223;3291;;;;;;;
912;0,890625;0,60267362;3282;;;;;;;
913;0,891601563;0,598156327;3273;;;;;;;
914;0,892578125;0,593616514;3263;;;;;;;
915;0,893554688;0,589054351;3254;;;;;;;
916;0,89453125;0,584470011;3244;;;;;;;
917;0,895507813;0,579863666;3235;;;;;;;
918;0,896484375;0,575235489;3226;;;;;;;
919;0,897460938;0,570585655;3216;;;;;;;
920;0,8984375;0,565914339;3206;;;;;;;
921;0,899414063;0,561221717;3197;;;;;;;
922;0,900390625;0,556507965;3187;;;;;;;
923;0,901367188;0,55177326;3178;;;;;;;
924;0,90234375;0,547017782;3168;;;;;;;
925;0,903320313;0,542241709;3158;;;;;;;
926;0,904296875;0,53744522;3148;;;;;;;
927;0,905273438;0,532628497;3138;;;;;;;
928;0,90625;0,527791721;3128;;;;;;;
929;0,907226563;0,522935074;3118;;;;;;;
930;0,908203125;0,518058739;3108;;;;;;;
931;0,909179688;0,513162899;3098;;;;;;;
932;0,91015625;0,508247739;3088;;;;;;;
933;0,911132813;0,503313443;3078;;;;;;;
934;0,912109375;0,498360199;3068;;;;;;;
935;0,913085938;0,493388191;3058;;;;;;;
936;0,9140625;0,488397607;3048;;;;;;;
937;0,915039063;0,483388635;3037;;;;;;;
938;0,916015625;0,478361465;3027;;;;;;;
939;0,916992188;0,473316284;3017;;;;;;;
940;0,91796875;0,468253283;3006;;;;;;;
941;0,918945313;0,463172652;2996;;;;;;;
942;0,919921875;0,458074583;2986;;;;;;;
943;0,920898438;0,452959269;2975;;;;;;;
944;0,921875;0,4478269;2965;;;;;;;
945;0,922851563;0,442677671;2954;;;;;;;
946;0,923828125;0,437511775;2944;;;;;;;
947;0,924804688;0,432329408;2933;;;;;;;
948;0,92578125;0,427130763;2922;;;;;;;
949;0,926757813;0,421916037;2912;;;;;;;
950;0,927734375;0,416685427;2901;;;;;;;
951;0,928710938;0,411439128;2890;;;;;;;
952;0,9296875;0,406177339;2879;;;;;;;
953;0,930664063;0,400900257;2869;;;;;;;
954;0,931640625;0,395608082;2858;;;;;;;
955;0,932617188;0,390301013;2847;;;;;;;
956;0,93359375;0,384979248;2836;;;;;;;
957;0,934570313;0,37964299;2825;;;;;;;
958;0,935546875;0,374292438;2814;;;;;;;
959;0,936523438;0,368927794;2803;;;;;;;
960;0,9375;0,363549261;2792;;;;;;;
961;0,938476563;0,35815704;2781;;;;;;;
962;0,939453125;0,352751334;2770;;;;;;;
963;0,940429688;0,347332348;2759;;;;;;;
964;0,94140625;0,341900285;2748;;;;;;;
965;0,942382813;0,336455349;2737;;;;;;;
966;0,943359375;0,330997746;2725;;;;;;;
967;0,944335938;0,325527681;2714;;;;;;;
968;0,9453125;0,320045361;2703;;;;;;;
969;0,946289063;0,31455099;2692;;;;;;;
970;0,947265625;0,309044778;2680;;;;;;;
971;0,948242188;0,303526929;2669;;;;;;;
972;0,94921875;0,297997653;2658;;;;;;;
973;0,950195313;0,292457158;2646;;;;;;;
974;0,951171875;0,286905652;2635;;;;;;;
975;0,952148438;0,281343344;2624;;;;;;;
976;0,953125;0,275770443;2612;;;;;;;
977;0,954101563;0,27018716;2601;;;;;;;
978;0,955078125;0,264593705;2589;;;;;;;
979;0,956054688;0,258990288;2578;;;;;;;
980;0,95703125;0,25337712;2566;;;;;;;
981;0,958007813;0,247754412;2555;;;;;;;
982;0,958984375;0,242122377;2543;;;;;;;
983;0,959960938;0,236481225;2532;;;;;;;
984;0,9609375;0,230831171;2520;;;;;;;
985;0,961914063;0,225172426;2509;;;;;;;
986;0,962890625;0,219505203;2497;;;;;;;
987;0,963867188;0,213829716;2485;;;;;;;
988;0,96484375;0,208146178;2474;;;;;;;
989;0,965820313;0,202454804;2462;;;;;;;
990;0,966796875;0,196755807;2450;;;;;;;
991;0,967773438;0,191049403;2439;;;;;;;
992;0,96875;0,185335806;2427;;;;;;;
993;0,969726563;0,179615231;2415;;;;;;;
994;0,970703125;0,173887894;2404;;;;;;;
995;0,971679688;0,168154009;2392;;;;;;;
996;0,97265625;0,162413794;2380;;;;;;;
997;0,973632813;0,156667464;2368;;;;;;;
998;0,974609375;0,150915236;2357;;;;;;;
999;0,975585938;0,145157326;2345;;;;;;;
1000;0,9765625;0,139393951;2333;;;;;;;
1001;0,977539063;0,133625327;2321;;;;;;;
1002;0,978515625;0,127851673;2309;;;;;;;
1003;0,979492188;0,122073205;2298;;;;;;;
1004;0,98046875;0,116290141;2286;;;;;;;
1005;0,981445313;0,110502699;2274;;;;;;;
1006;0,982421875;0,104711097;2262;;;;;;;
1007;0,983398438;0,098915552;2250;;;;;;;
1008;0,984375;0,093116283;2238;;;;;;;
1009;0,985351563;0,087313509;2226;;;;;;;
1010;0,986328125;0,081507447;2214;;;;;;;
1011;0,987304688;0,075698316;2203;;;;;;;
1012;0,98828125;0,069886335;2191;;;;;;;
1013;0,989257813;0,064071724;2179;;;;;;;
1014;0,990234375;0,058254699;2167;;;;;;;
1015;0,991210938;0,052435482;2155;;;;;;;
1016;0,9921875;0,046614291;2143;;;;;;;
1017;0,993164063;0,040791344;2131;;;;;;;
1018;0,994140625;0,034966862;2119;;;;;;;
1019;0,995117188;0,029141063;2107;;;;;;;
1020;0,99609375;0,023314167;2095;;;;;;;
1021;0,997070313;0,017486393;2083;;;;;;;
1022;0,998046875;0,011657961;2071;;;;;;;
1023;0,999023438;0,00582909;2059;;;;;;;
1024;1;3,49167E-16;2048;;;;;;;
1025;1,000976563;-0,00582909;2036;;;;;;;
1026;1,001953125;-0,011657961;2024;;;;;;;
1027;1,002929688;-0,017486393;2012;;;;;;;
1028;1,00390625;-0,023314167;2000;;;;;;;
1029;1,004882813;-0,029141063;1988;;;;;;;
1030;1,005859375;-0,034966862;1976;;;;;;;
1031;1,006835938;-0,040791344;1964;;;;;;;
1032;1,0078125;-0,046614291;1952;;;;;;;
1033;1,008789063;-0,052435482;1940;;;;;;;
1034;1,009765625;-0,058254699;1928;;;;;;;
1035;1,010742188;-0,064071724;1916;;;;;;;
1036;1,01171875;-0,069886335;1904;;;;;;;
1037;1,012695313;-0,075698316;1892;;;;;;;
1038;1,013671875;-0,081507447;1881;;;;;;;
1039;1,014648438;-0,087313509;1869;;;;;;;
1040;1,015625;-0,093116283;1857;;;;;;;
1041;1,016601563;-0,098915552;1845;;;;;;;
1042;1,017578125;-0,104711097;1833;;;;;;;
1043;1,018554688;-0,110502699;1821;;;;;;;
1044;1,01953125;-0,116290141;1809;;;;;;;
1045;1,020507813;-0,122073205;1797;;;;;;;
1046;1,021484375;-0,127851673;1786;;;;;;;
1047;1,022460938;-0,133625327;1774;;;;;;;
1048;1,0234375;-0,139393951;1762;;;;;;;
1049;1,024414063;-0,145157326;1750;;;;;;;
1050;1,025390625;-0,150915236;1738;;;;;;;
1051;1,026367188;-0,156667464;1727;;;;;;;
1052;1,02734375;-0,162413794;1715;;;;;;;
1053;1,028320313;-0,168154009;1703;;;;;;;
1054;1,029296875;-0,173887894;1691;;;;;;;
1055;1,030273438;-0,179615231;1680;;;;;;;
1056;1,03125;-0,185335806;1668;;;;;;;
1057;1,032226563;-0,191049403;1656;;;;;;;
1058;1,033203125;-0,196755807;1645;;;;;;;
1059;1,034179688;-0,202454804;1633;;;;;;;
1060;1,03515625;-0,208146178;1621;;;;;;;
1061;1,036132813;-0,213829716;1610;;;;;;;
1062;1,037109375;-0,219505203;1598;;;;;;;
1063;1,038085938;-0,225172426;1586;;;;;;;
1064;1,0390625;-0,230831171;1575;;;;;;;
1065;1,040039063;-0,236481225;1563;;;;;;;
1066;1,041015625;-0,242122377;1552;;;;;;;
1067;1,041992188;-0,247754412;1540;;;;;;;
1068;1,04296875;-0,25337712;1529;;;;;;;
1069;1,043945313;-0,258990288;1517;;;;;;;
1070;1,044921875;-0,264593705;1506;;;;;;;
1071;1,045898438;-0,27018716;1494;;;;;;;
1072;1,046875;-0,275770443;1483;;;;;;;
1073;1,047851563;-0,281343344;1471;;;;;;;
1074;1,048828125;-0,286905652;1460;;;;;;;
1075;1,049804688;-0,292457158;1449;;;;;;;
1076;1,05078125;-0,297997653;1437;;;;;;;
1077;1,051757813;-0,303526929;1426;;;;;;;
1078;1,052734375;-0,309044778;1415;;;;;;;
1079;1,053710938;-0,31455099;1403;;;;;;;
1080;1,0546875;-0,320045361;1392;;;;;;;
1081;1,055664063;-0,325527681;1381;;;;;;;
1082;1,056640625;-0,330997746;1370;;;;;;;
1083;1,057617188;-0,336455349;1358;;;;;;;
1084;1,05859375;-0,341900285;1347;;;;;;;
1085;1,059570313;-0,347332348;1336;;;;;;;
1086;1,060546875;-0,352751334;1325;;;;;;;
1087;1,061523438;-0,35815704;1314;;;;;;;
1088;1,0625;-0,363549261;1303;;;;;;;
1089;1,063476563;-0,368927794;1292;;;;;;;
1090;1,064453125;-0,374292438;1281;;;;;;;
1091;1,065429688;-0,37964299;1270;;;;;;;
1092;1,06640625;-0,384979248;1259;;;;;;;
1093;1,067382813;-0,390301013;1248;;;;;;;
1094;1,068359375;-0,395608082;1237;;;;;;;
1095;1,069335938;-0,400900257;1226;;;;;;;
1096;1,0703125;-0,406177339;1216;;;;;;;
1097;1,071289063;-0,411439128;1205;;;;;;;
1098;1,072265625;-0,416685427;1194;;;;;;;
1099;1,073242188;-0,421916037;1183;;;;;;;
1100;1,07421875;-0,427130763;1173;;;;;;;
1101;1,075195313;-0,432329408;1162;;;;;;;
1102;1,076171875;-0,437511775;1151;;;;;;;
1103;1,077148438;-0,442677671;1141;;;;;;;
1104;1,078125;-0,4478269;1130;;;;;;;
1105;1,079101563;-0,452959269;1120;;;;;;;
1106;1,080078125;-0,458074583;1109;;;;;;;
1107;1,081054688;-0,463172652;1099;;;;;;;
1108;1,08203125;-0,468253283;1089;;;;;;;
1109;1,083007813;-0,473316284;1078;;;;;;;
1110;1,083984375;-0,478361465;1068;;;;;;;
1111;1,084960938;-0,483388635;1058;;;;;;;
1112;1,0859375;-0,488397607;1047;;;;;;;
1113;1,086914063;-0,493388191;1037;;;;;;;
1114;1,087890625;-0,498360199;1027;;;;;;;
1115;1,088867188;-0,503313443;1017;;;;;;;
1116;1,08984375;-0,508247739;1007;;;;;;;
1117;1,090820313;-0,513162899;997;;;;;;;
1118;1,091796875;-0,518058739;987;;;;;;;
1119;1,092773438;-0,522935074;977;;;;;;;
1120;1,09375;-0,527791721;967;;;;;;;
1121;1,094726563;-0,532628497;957;;;;;;;
1122;1,095703125;-0,53744522;947;;;;;;;
1123;1,096679688;-0,542241709;937;;;;;;;
1124;1,09765625;-0,547017782;927;;;;;;;
1125;1,098632813;-0,55177326;917;;;;;;;
1126;1,099609375;-0,556507965;908;;;;;;;
1127;1,100585938;-0,561221717;898;;;;;;;
1128;1,1015625;-0,565914339;889;;;;;;;
1129;1,102539063;-0,570585655;879;;;;;;;
1130;1,103515625;-0,575235489;869;;;;;;;
1131;1,104492188;-0,579863666;860;;;;;;;
1132;1,10546875;-0,584470011;851;;;;;;;
1133;1,106445313;-0,589054351;841;;;;;;;
1134;1,107421875;-0,593616514;832;;;;;;;
1135;1,108398438;-0,598156327;822;;;;;;;
1136;1,109375;-0,60267362;813;;;;;;;
1137;1,110351563;-0,607168223;804;;;;;;;
1138;1,111328125;-0,611639966;795;;;;;;;
1139;1,112304688;-0,616088681;786;;;;;;;
1140;1,11328125;-0,620514201;777;;;;;;;
1141;1,114257813;-0,624916359;768;;;;;;;
1142;1,115234375;-0,629294989;759;;;;;;;
1143;1,116210938;-0,633649926;750;;;;;;;
1144;1,1171875;-0,637981007;741;;;;;;;
1145;1,118164063;-0,642288068;732;;;;;;;
1146;1,119140625;-0,646570948;723;;;;;;;
