N;time;Waveform;scale;;Total period;;1;;Calculated;
570;0,556640625;-0,847784914;311;;;;;;;
571;0,557617188;-0,662786808;690;;;;;;;
572;0,55859375;-0,416128441;1195;;;;;;;
573;0,559570313;-0,130908527;1779;;;;;;;
574;0,560546875;0,166199614;2388;;;;;;;
575;0,561523438;0,447443478;2964;;;;;;;
576;0,5625;0,686584723;3454;;;;;;;
577;0,563476563;0,861348014;3812;;;;;;;
578;0,564453125;0,955496707;4004;;;;;;;
579;0,565429688;0,960341904;4014;;;;;;;
580;0,56640625;0,875544544;3841;;;;;;;
581;0,567382813;0,709136498;3500;;;;;;;
582;0,568359375;0,476759651;3024;;;;;;;
583;0,569335938;0,200195106;2457;;;;;;;
584;0,5703125;-0,094679177;1854;;;;;;;
585;0,571289063;-0,380310703;1269;;;;;;;
586;0,572265625;-0,630047904;757;;;;;;;
587;0,573242188;-0,820627917;367;;;;;;;
588;0,57421875;-0,93434434;134;;;;;;;
589;0,575195313;-0,960692908;80;;;;;;;
590;0,576171875;-0,897342073;210;;;;;;;
591;0,577148438;-0,750338771;511;;;;;;;
592;0,578125;-0,533531284;955;;;;;;;
593;0,579101563;-0,26726427;1500;;;;;;;
594;0,580078125;0,023531035;2096;;;;;;;
595;0,581054688;0,311672081;2686;;;;;;;
596;0,58203125;0,570266939;3215;;;;;;;
597;0,583007813;0,775225087;3635;;;;;;;
598;0,583984375;0,907502536;3906;;;;;;;
599;0,584960938;0,95487199;4003;;;;;;;
600;0,5859375;0,91305343;3917;;;;;;;
601;0,586914063;0,786100553;3657;;;;;;;
602;0,587890625;0,586008207;3248;;;;;;;
603;0,588867188;0,331578797;2727;;;;;;;
604;0,58984375;0,046654831;2143;;;;;;;
605;0,590820313;-0,242116208;1552;;;;;;;
606;0,591796875;-0,507775036;1008;;;;;;;
607;0,592773438;-0,725568443;562;;;;;;;
608;0,59375;-0,875256614;255;;;;;;;
609;0,594726563;-0,942994742;116;;;;;;;
610;0,595703125;-0,92261394;158;;;;;;;
611;0,596679688;-0,816182901;376;;;;;;;
612;0,59765625;-0,633799196;749;;;;;;;
613;0,598632813;-0,392631137;1243;;;;;;;
614;0,599609375;-0,115301145;1811;;;;;;;
615;0,600585938;0,172237096;2400;;;;;;;
616;0,6015625;0,443128441;2955;;;;;;;
617;0,602539063;0,672125452;3424;;;;;;;
618;0,603515625;0,837942413;3764;;;;;;;
619;0,604492188;0,92523462;3942;;;;;;;
620;0,60546875;0,926018828;3944;;;;;;;
621;0,606445313;0,840403325;3769;;;;;;;
622;0,607421875;0,676560861;3433;;;;;;;
623;0,608398438;0,449948565;2969;;;;;;;
624;0,609375;0,181849274;2420;;;;;;;
625;0,610351563;-0,102628009;1837;;;;;;;
626;0,611328125;-0,376900613;1276;;;;;;;
627;0,612304688;-0,615397174;787;;;;;;;
628;0,61328125;-0,795942663;417;;;;;;;
629;0,614257813;-0,901820971;201;;;;;;;
630;0,615234375;-0,923323094;157;;;;;;;
631;0,616210938;-0,858637507;289;;;;;;;
632;0,6171875;-0,714001055;585;;;;;;;
633;0,618164063;-0,503097979;1017;;;;;;;
634;0,619140625;-0,245764949;1544;;;;;;;
635;0,620117188;0,033875325;2117;;;;;;;
636;0,62109375;0,309676235;2682;;;;;;;
637;0,622070313;0,555912966;3186;;;;;;;
638;0,623046875;0,749682873;3583;;;;;;;
639;0,624023438;0,873036479;3835;;;;;;;
640;0,625;0,914640737;3921;;;;;;;
641;0,625976563;0,870820393;3831;;;;;;;
642;0,626953125;0,745881725;3575;;;;;;;
643;0,627929688;0,551690249;3177;;;;;;;
644;0,62890625;0,306543729;2675;;;;;;;
645;0,629882813;0,033447525;2116;;;;;;;
646;0,630859375;-0,2420451;1552;;;;;;;
647;0,631835938;-0,49422489;1035;;;;;;;
648;0,6328125;-0,699626761;615;;;;;;;
649;0,633789063;-0,839214036;329;;;;;;;
650;0,634765625;-0,900143368;204;;;;;;;
651;0,635742188;-0,87694666;252;;;;;;;
652;0,63671875;-0,772021196;466;;;;;;;
653;0,637695313;-0,595384107;828;;;;;;;
654;0,638671875;-0,363716134;1303;;;;;;;
655;0,639648438;-0,098785969;1845;;;;;;;
656;0,640625;0,174595967;2405;;;;;;;
657;0,641601563;0,430901881;2930;;;;;;;
658;0,642578125;0,64627128;3371;;;;;;;
659;0,643554688;0,800733088;3687;;;;;;;
660;0,64453125;0,880058195;3850;;;;;;;
661;0,645507813;0,877070533;3844;;;;;;;
662;0,646484375;0,792295839;3670;;;;;;;
663;0,647460938;0,633889504;3346;;;;;;;
664;0,6484375;0,416852391;2901;;;;;;;
665;0,649414063;0,161609999;2378;;;;;;;
666;0,650390625;-0,107910425;1826;;;;;;;
667;0,651367188;-0,366523756;1297;;;;;;;
668;0,65234375;-0,590141312;839;;;;;;;
669;0,653320313;-0,758015488;495;;;;;;;
670;0,654296875;-0,854665429;297;;;;;;;
671;0,655273438;-0,871304975;263;;;;;;;
672;0,65625;-0,806641115;395;;;;;;;
673;0,657226563;-0,666970428;682;;;;;;;
674;0,658203125;-0,465566755;1094;;;;;;;
675;0,659179688;-0,221419598;1594;;;;;;;
676;0,66015625;0,042556855;2135;;;;;;;
677;0,661132813;0,301675104;2665;;;;;;;
678;0,662109375;0,531784056;3137;;;;;;;
679;0,663085938;0,711520905;3505;;;;;;;
680;0,6640625;0,824295124;3736;;;;;;;
681;0,665039063;0,859820251;3808;;;;;;;
682;0,666015625;0,815051996;3717;;;;;;;
683;0,666992188;0,694447129;3470;;;;;;;
684;0,66796875;0,509521349;3091;;;;;;;
685;0,668945313;0,277749835;2616;;;;;;;
686;0,669921875;0,020915465;2090;;;;;;;
687;0,670898438;-0,236939151;1562;;;;;;;
688;0,671875;-0,471763199;1081;;;;;;;
689;0,672851563;-0,661741831;692;;;;;;;
690;0,673828125;-0,789323485;431;;;;;;;
691;0,674804688;-0,842841875;321;;;;;;;
692;0,67578125;-0,817582733;373;;;;;;;
693;0,676757813;-0,716197746;581;;;;;;;
694;0,677734375;-0,548429485;924;;;;;;;
695;0,678710938;-0,330175585;1371;;;;;;;
696;0,6796875;-0,081982029;1880;;;;;;;
697;0,680664063;0,172891639;2402;;;;;;;
698;0,681640625;0,410652918;2889;;;;;;;
699;0,682617188;0,609198258;3295;;;;;;;
700;0,68359375;0,750168697;3584;;;;;;;
701;0,684570313;0,820647974;3728;;;;;;;
702;0,685546875;0,814346008;3715;;;;;;;
703;0,686523438;0,7321593;3547;;;;;;;
704;0,6875;0,582058423;3240;;;;;;;
705;0,688476563;0,378315797;2822;;;;;;;
706;0,689453125;0,140148503;2335;;;;;;;
707;0,690429688;-0,110094805;1822;;;;;;;
708;0,69140625;-0,349031783;1333;;;;;;;
709;0,692382813;-0,554432058;912;;;;;;;
710;0,693359375;-0,70728631;599;;;;;;;
711;0,694335938;-0,793566092;422;;;;;;;
712;0,6953125;-0,80551144;398;;;;;;;
713;0,696289063;-0,742328062;527;;;;;;;
714;0,697265625;-0,610231555;798;;;;;;;
715;0,698242188;-0,421837295;1184;;;;;;;
716;0,69921875;-0,194955785;1648;;;;;;;
717;0,700195313;0,049091519;2148;;;;;;;
718;0,701171875;0,287476625;2636;;;;;;;
719;0,702148438;0,498001151;3067;;;;;;;
720;0,703125;0,661164228;3402;;;;;;;
721;0,704101563;0,761969472;3608;;;;;;;
722;0,705078125;0,791303499;3668;;;;;;;
723;0,706054688;0,74675928;3577;;;;;;;
724;0,70703125;0,632829974;3344;;;;;;;
725;0,708007813;0,460458042;2991;;;;;;;
726;0,708984375;0,245984676;2551;;;;;;;
727;0,709960938;0,009600367;2067;;;;;;;
728;0,7109375;-0,226556439;1584;;;;;;;
729;0,711914063;-0,440473505;1145;;;;;;;
730;0,712890625;-0,612317367;793;;;;;;;
731;0,713867188;-0,726272847;560;;;;;;;
732;0,71484375;-0,771998828;466;;;;;;;
733;0,715820313;-0,74556627;521;;;;;;;
734;0,716796875;-0,64979342;717;;;;;;;
735;0,717773438;-0,493949862;1036;;;;;;;
736;0,71875;-0,292860111;1448;;;;;;;
737;0,719726563;-0,065493371;1913;;;;;;;
738;0,720703125;0,16682638;2389;;;;;;;
739;0,721679688;0,382421049;2831;;;;;;;
740;0,72265625;0,561282031;3197;;;;;;;
741;0,723632813;0,686927809;3454;;;;;;;
742;0,724609375;0,747923011;3579;;;;;;;
743;0,725585938;0,738918893;3561;;;;;;;
744;0,7265625;0,661120597;3401;;;;;;;
745;0,727539063;0,522140558;3117;;;;;;;
746;0,728515625;0,335254905;2734;;;;;;;
747;0,729492188;0,118135411;2289;;;;;;;
748;0,73046875;-0,108821927;1825;;;;;;;
749;0,731445313;-0,324413553;1383;;;;;;;
750;0,732421875;-0,508610076;1006;;;;;;;
751;0,733398438;-0,644417776;728;;;;;;;
752;0,734375;-0,719446818;574;;;;;;;
753;0,735351563;-0,727041409;559;;;;;;;
754;0,736328125;-0,666868846;682;;;;;;;
755;0,737304688;-0,544915438;932;;;;;;;
756;0,73828125;-0,372892976;1284;;;;;;;
757;0,739257813;-0,167114427;1705;;;;;;;
758;0,740234375;0,053053273;2156;;;;;;;
759;0,741210938;0,267012547;2594;;;;;;;
760;0,7421875;0,454862911;2979;;;;;;;
761;0,743164063;0,599252636;3275;;;;;;;
762;0,744140625;0,686981973;3454;;;;;;;
763;0,745117188;0,710209769;3502;;;;;;;
764;0,74609375;0,66715319;3414;;;;;;;
765;0,747070313;0,562218201;3199;;;;;;;
766;0,748046875;0,405552001;2878;;;;;;;
767;0,749023438;0,212062567;2482;;;;;;;
768;0,75;8,91938E-15;2048;;;;;;;
769;0,750976563;-0,210765343;1616;;;;;;;
770;0,751953125;-0,400605419;1227;;;;;;;
771;0,752929688;-0,551963115;917;;;;;;;
772;0,75390625;-0,650976493;714;;;;;;;
773;0,754882813;-0,688748337;637;;;;;;;
774;0,755859375;-0,662144754;691;;;;;;;
775;0,756835938;-0,574051204;872;;;;;;;
776;0,7578125;-0,433065492;1161;;;;;;;
777;0,758789063;-0,252659884;1530;;;;;;;
778;0,759765625;-0,049893902;1945;;;;;;;
779;0,760742188;0,15619923;2367;;;;;;;
780;0,76171875;0,346399852;2757;;;;;;;
781;0,762695313;0,503094938;3078;;;;;;;
782;0,763671875;0,61190964;3301;;;;;;;
783;0,764648438;0,663026107;3405;;;;;;;
784;0,765625;0,652068586;3383;;;;;;;
785;0,766601563;0,580475076;3236;;;;;;;
786;0,767578125;0,455324255;2980;;;;;;;
787;0,768554688;0,288637499;2639;;;;;;;
788;0,76953125;0,096224616;2245;;;;;;;
789;0,770507813;-0,103815893;1835;;;;;;;
790;0,771484375;-0,292799769;1448;;;;;;;
791;0,772460938;-0,453202834;1119;;;;;;;
792;0,7734375;-0,570286549;880;;;;;;;
793;0,774414063;-0,633452438;750;;;;;;;
794;0,775390625;-0,637200898;743;;;;;;;
795;0,776367188;-0,581607717;856;;;;;;;
796;0,77734375;-0,472277229;1080;;;;;;;
797;0,778320313;-0,319780209;1393;;;;;;;
798;0,779296875;-0,138632629;1764;;;;;;;
799;0,780273438;0,054086132;2158;;;;;;;
800;0,78125;0,240344081;2540;;;;;;;
801;0,782226563;0,402844462;2873;;;;;;;
802;0,783203125;0,52663259;3126;;;;;;;
803;0,784179688;0,60047237;3277;;;;;;;
804;0,78515625;0,617865749;3313;;;;;;;
805;0,786132813;0,577622668;3230;;;;;;;
806;0,787109375;0,483931689;3039;;;;;;;
807;0,788085938;0,345928503;2756;;;;;;;
808;0,7890625;0,176806381;2410;;;;;;;
809;0,790039063;-0,007444921;2032;;;;;;;
810;0,791015625;-0,189551282;1659;;;;;;;
811;0,791992188;-0,352574325;1325;;;;;;;
812;0,79296875;-0,481487519;1061;;;;;;;
813;0,793945313;-0,564561551;891;;;;;;;
814;0,794921875;-0,594431229;830;;;;;;;
815;0,795898438;-0,568746881;883;;;;;;;
816;0,796875;-0,490352811;1043;;;;;;;
817;0,797851563;-0,36697996;1296;;;;;;;
818;0,798828125;-0,21048537;1616;;;;;;;
819;0,799804688;-0,035713119;1974;;;;;;;
820;0,80078125;0,140913896;2336;;;;;;;
821;0,801757813;0,302937724;2668;;;;;;;
822;0,802734375;0,435399493;2939;;;;;;;
823;0,803710938;0,526220859;3125;;;;;;;
824;0,8046875;0,567305162;3209;;;;;;;
825;0,805664063;0,555257911;3185;;;;;;;
826;0,806640625;0,491662613;3054;;;;;;;
827;0,807617188;0,382890034;2832;;;;;;;
828;0,80859375;0,239462702;2538;;;;;;;
829;0,809570313;0,075037809;2201;;;;;;;
830;0,810546875;-0,094893244;1853;;;;;;;
831;0,811523438;-0,254464837;1526;;;;;;;
832;0,8125;-0,388919004;1251;;;;;;;
833;0,813476563;-0,485970743;1052;;;;;;;
834;0,814453125;-0,536930394;948;;;;;;;
835;0,815429688;-0,53748057;947;;;;;;;
836;0,81640625;-0,488038271;1048;;;;;;;
837;0,817382813;-0,393672194;1241;;;;;;;
838;0,818359375;-0,263587047;1508;;;;;;;
839;0,819335938;-0,110226995;1822;;;;;;;
840;0,8203125;0,051914547;2154;;;;;;;
841;0,821289063;0,207664969;2473;;;;;;;
842;0,822265625;0,342592806;2749;;;;;;;
843;0,823242188;0,444345384;2958;;;;;;;
844;0,82421875;0,503779703;3079;;;;;;;
845;0,825195313;0,515783064;3104;;;;;;;
846;0,826171875;0,479709845;3030;;;;;;;
847;0,827148438;0,399397435;2865;;;;;;;
848;0,828125;0,28276398;2627;;;;;;;
849;0,829101563;0,141029604;2336;;;;;;;
850;0,830078125;-0,012362444;2022;;;;;;;
851;0,831054688;-0,163021048;1714;;;;;;;
852;0,83203125;-0,29695789;1439;;;;;;;
853;0,833007813;-0,401886702;1224;;;;;;;
854;0,833984375;-0,468350398;1088;;;;;;;
855;0,834960938;-0,490572667;1043;;;;;;;
856;0,8359375;-0,46695742;1091;;;;;;;
857;0,836914063;-0,400193159;1228;;;;;;;
858;0,837890625;-0,296956698;1439;;;;;;;
859;0,838867188;-0,167248128;1705;;;;;;;
860;0,83984375;-0,02342304;2000;;;;;;;
861;0,840820313;0,120984428;2295;;;;;;;
862;0,841796875;0,252535589;2565;;;;;;;
863;0,842773438;0,359138305;2783;;;;;;;
864;0,84375;0,431158659;2931;;;;;;;
865;0,844726563;0,462290979;2994;;;;;;;
866;0,845703125;0,450107717;2969;;;;;;;
867;0,846679688;0,39624144;2859;;;;;;;
868;0,84765625;0,306186106;2675;;;;;;;
869;0,848632813;0,188740523;2434;;;;;;;
870;0,849609375;0,055150018;2160;;;;;;;
871;0,850585938;-0,081970038;1880;;;;;;;
872;0,8515625;-0,209825861;1618;;;;;;;
873;0,852539063;-0,316639426;1399;;;;;;;
874;0,853515625;-0,392733685;1243;;;;;;;
875;0,854492188;-0,431408815;1164;;;;;;;
876;0,85546875;-0,429530191;1168;;;;;;;
877;0,856445313;-0,387776692;1253;;;;;;;
878;0,857421875;-0,310530266;1412;;;;;;;
879;0,858398438;-0,205421482;1627;;;;;;;
880;0,859375;-0,082577742;1878;;;;;;;
881;0,860351563;0,046351953;2142;;;;;;;
882;0,861328125;0,169301825;2394;;;;;;;
883;0,862304688;0,274918922;2611;;;;;;;
884;0,86328125;0,353611712;2772;;;;;;;
885;0,864257813;0,398420787;2863;;;;;;;
886;0,865234375;0,405632674;2878;;;;;;;
887;0,866210938;0,375082771;2816;;;;;;;
888;0,8671875;0,310123214;2683;;;;;;;
889;0,868164063;0,217263095;2492;;;;;;;
890;0,869140625;0,105519024;2264;;;;;;;
891;0,870117188;-0,014459419;2018;;;;;;;
892;0,87109375;-0,131404601;1778;;;;;;;
893;0,872070313;-0,234489407;1567;;;;;;;
894;0,873046875;-0,314329962;1404;;;;;;;
895;0,874023438;-0,363839635;1302;;;;;;;
896;0,875;-0,378856598;1272;;;;;;;
897;0,875976563;-0,358489532;1313;;;;;;;
898;0,876953125;-0,305153178;1423;;;;;;;
899;0,877929688;-0,224294867;1588;;;;;;;
900;0,87890625;-0,123842065;1794;;;;;;;
901;0,879882813;-0,013426618;2020;;;;;;;
902;0,880859375;0,096538514;2245;;;;;;;
903;0,881835938;0,195841564;2449;;;;;;;
904;0,8828125;0,275420599;2612;;;;;;;
905;0,883789063;0,328190364;2720;;;;;;;
906;0,884765625;0,349671865;2764;;;;;;;
907;0,885742188;0,33836889;2740;;;;;;;
908;0,88671875;0,295860184;2653;;;;;;;
909;0,887695313;0,226603105;2512;;;;;;;
910;0,888671875;0,137471677;2329;;;;;;;
911;0,889648438;0,037076449;2123;;;;;;;
912;0,890625;-0,06506671;1914;;;;;;;
913;0,891601563;-0,15943872;1721;;;;;;;
914;0,892578125;-0,237404748;1561;;;;;;;
915;0,893554688;-0,292004268;1449;;;;;;;
916;0,89453125;-0,318571406;1395;;;;;;;
917;0,895507813;-0,315130423;1402;;;;;;;
918;0,896484375;-0,282533108;1469;;;;;;;
919;0,897460938;-0,224329682;1588;;;;;;;
920;0,8984375;-0,146389863;1748;;;;;;;
921;0,899414063;-0,056313957;1932;;;;;;;
922;0,900390625;0,037307241;2124;;;;;;;
923;0,901367188;0,12571173;2305;;;;;;;
924;0,90234375;0,200786652;2459;;;;;;;
925;0,903320313;0,255812883;2571;;;;;;;
926;0,904296875;0,286065502;2633;;;;;;;
927;0,905273438;0,28921657;2640;;;;;;;
928;0,90625;0,265506191;2591;;;;;;;
929;0,907226563;0,217670181;2493;;;;;;;
930;0,908203125;0,150635782;2356;;;;;;;
931;0,909179688;0,07101839;2193;;;;;;;
932;0,91015625;-0,01352965;2020;;;;;;;
933;0,911132813;-0,095054226;1853;;;;;;;
934;0,912109375;-0,166048017;1707;;;;;;;
935;0,913085938;-0,22014196;1597;;;;;;;
936;0,9140625;-0,252675914;1530;;;;;;;
937;0,915039063;-0,261097471;1513;;;;;;;
938;0,916015625;-0,245155051;1545;;;;;;;
939;0,916992188;-0,206871462;1624;;;;;;;
940;0,91796875;-0,150305063;1740;;;;;;;
941;0,918945313;-0,081125503;1881;;;;;;;
942;0,919921875;-0,006047899;2035;;;;;;;
943;0,920898438;0,067818291;2186;;;;;;;
944;0,921875;0,13364263;2321;;;;;;;
945;0,922851563;0,185505502;2427;;;;;;;
946;0,923828125;0,218929904;2496;;;;;;;
947;0,924804688;0,231265503;2521;;;;;;;
948;0,92578125;0,22189225;2502;;;;;;;
949;0,926757813;0,192228649;2441;;;;;;;
950;0,927734375;0,145548511;2346;;;;;;;
951;0,928710938;0,086628088;2225;;;;;;;
952;0,9296875;0,02126092;2091;;;;;;;
953;0,930664063;-0,044310594;1957;;;;;;;
954;0,931640625;-0,103991275;1835;;;;;;;
955;0,932617188;-0,152399941;1735;;;;;;;
956;0,93359375;-0,185354202;1668;;;;;;;
957;0,934570313;-0,200229591;1637;;;;;;;
958;0,935546875;-0,196162461;1646;;;;;;;
959;0,936523438;-0,174081598;1691;;;;;;;
960;0,9375;-0,136570193;1768;;;;;;;
961;0,938476563;-0,087575854;1868;;;;;;;
962;0,939453125;-0,032000301;1982;;;;;;;
963;0,940429688;0,02478904;2098;;;;;;;
964;0,94140625;0,07747704;2206;;;;;;;
965;0,942382813;0,121298529;2296;;;;;;;
966;0,943359375;0,152468979;2360;;;;;;;
967;0,944335938;0,168509331;2393;;;;;;;
968;0,9453125;0,168437274;2392;;;;;;;
969;0,946289063;0,152810869;2360;;;;;;;
970;0,947265625;0,123624937;2301;;;;;;;
971;0,948242188;0,084074693;2220;;;;;;;
972;0,94921875;0,038213386;2126;;;;;;;
973;0,950195313;-0,009459957;2028;;;;;;;
974;0,951171875;-0,054441039;1936;;;;;;;
975;0,952148438;-0,092645973;1858;;;;;;;
976;0,953125;-0,120781911;1800;;;;;;;
977;0,954101563;-0,136629004;1768;;;;;;;
978;0,955078125;-0,139209717;1762;;;;;;;
979;0,956054688;-0,128833249;1784;;;;;;;
980;0,95703125;-0,107015276;1828;;;;;;;
981;0,958007813;-0,076285308;1891;;;;;;;
982;0,958984375;-0,039904436;1966;;;;;;;
983;0,959960938;-0,00152413;2044;;;;;;;
984;0,9609375;0,035178604;2120;;;;;;;
985;0,961914063;0,066853412;2184;;;;;;;
986;0,962890625;0,090782383;2233;;;;;;;
987;0,963867188;0,10511155;2263;;;;;;;
988;0,96484375;0,108988545;2271;;;;;;;
989;0,965820313;0,102596881;2258;;;;;;;
990;0,966796875;0,087087858;2226;;;;;;;
991;0,967773438;0,064421246;2179;;;;;;;
992;0,96875;0,03713444;2124;;;;;;;
993;0,969726563;0,008066137;2064;;;;;;;
994;0,970703125;-0,019935993;2007;;;;;;;
995;0,971679688;-0,044293763;1957;;;;;;;
996;0,97265625;-0,062935899;1919;;;;;;;
997;0,973632813;-0,074472551;1895;;;;;;;
998;0,974609375;-0,078292357;1887;;;;;;;
999;0,975585938;-0,074576045;1895;;;;;;;
1000;0,9765625;-0,064229371;1916;;;;;;;
1001;0,977539063;-0,048746332;1948;;;;;;;
1002;0,978515625;-0,030020315;1986;;;;;;;
1003;0,979492188;-0,010125428;2027;;;;;;;
1004;0,98046875;0,008907645;2066;;;;;;;
1005;0,981445313;0,025297491;2099;;;;;;;
1006;0,982421875;0,037678765;2125;;;;;;;
1007;0,983398438;0,045214317;2140;;;;;;;
1008;0,984375;0,047643604;2145;;;;;;;
1009;0,985351563;0,045265655;2140;;;;;;;
1010;0,986328125;0,038862028;2127;;;;;;;
1011;0,987304688;0,029571559;2108;;;;;;;
1012;0,98828125;0,018733467;2086;;;;;;;
1013;0,989257813;0,00771821;2063;;;;;;;
1014;0,990234375;-0,002234013;2043;;;;;;;
1015;0,991210938;-0,010148865;2027;;;;;;;
1016;0,9921875;-0,015413103;2016;;;;;;;
1017;0,993164063;-0,017820104;2011;;;;;;;
1018;0,994140625;-0,017562566;2012;;;;;;;
1019;0,995117188;-0,015175524;2016;;;;;;;
1020;0,99609375;-0,011438652;2024;;;;;;;
1021;0,997070313;-0,007251441;2033;;;;;;;
1022;0,998046875;-0,003497762;2040;;;;;;;
1023;0,999023438;-0,000917276;2046;;;;;;;
1024;1;2,37651E-31;2048;;;;;;;
1025;1,000976563;-0,000917276;2046;;;;;;;
1026;1,001953125;-0,003497762;2040;;;;;;;
1027;1,002929688;-0,007251441;2033;;;;;;;
1028;1,00390625;-0,011438652;2024;;;;;;;
1029;1,004882813;-0,015175524;2016;;;;;;;
1030;1,005859375;-0,017562566;2012;;;;;;;
1031;1,006835938;-0,017820104;2011;;;;;;;
1032;1,0078125;-0,015413103;2016;;;;;;;
1033;1,008789063;-0,010148865;2027;;;;;;;
1034;1,009765625;-0,002234013;2043;;;;;;;
1035;1,010742188;0,00771821;2063;;;;;;;
1036;1,01171875;0,018733467;2086;;;;;;;
1037;1,012695313;0,029571559;2108;;;;;;;
1038;1,013671875;0,038862028;2127;;;;;;;
1039;1,014648438;0,045265655;2140;;;;;;;
1040;1,015625;0,047643604;2145;;;;;;;
1041;1,016601563;0,045214317;2140;;;;;;;
1042;1,017578125;0,037678765;2125;;;;;;;
1043;1,018554688;0,025297491;2099;;;;;;;
1044;1,01953125;0,008907645;2066;;;;;;;
1045;1,020507813;-0,010125428;2027;;;;;;;
1046;1,021484375;-0,030020315;1986;;;;;;;
1047;1,022460938;-0,048746332;1948;;;;;;;
1048;1,0234375;-0,064229371;1916;;;;;;;
1049;1,024414063;-0,074576045;1895;;;;;;;
1050;1,025390625;-0,078292357;1887;;;;;;;
1051;1,026367188;-0,074472551;1895;;;;;;;
1052;1,02734375;-0,062935899;1919;;;;;;;
1053;1,028320313;-0,044293763;1957;;;;;;;
1054;1,029296875;-0,019935993;2007;;;;;;;
1055;1,030273438;0,008066137;2064;;;;;;;
1056;1,03125;0,03713444;2124;;;;;;;
1057;1,032226563;0,064421246;2179;;;;;;;
1058;1,033203125;0,087087858;2226;;;;;;;
1059;1,034179688;0,102596881;2258;;;;;;;
1060;1,03515625;0,108988545;2271;;;;;;;
1061;1,036132813;0,10511155;2263;;;;;;;
1062;1,037109375;0,090782383;2233;;;;;;;
1063;1,038085938;0,066853412;2184;;;;;;;
1064;1,0390625;0,035178604;2120;;;;;;;
1065;1,040039063;-0,00152413;2044;;;;;;;
1066;1,041015625;-0,039904436;1966;;;;;;;
1067;1,041992188;-0,076285308;1891;;;;;;;
1068;1,04296875;-0,107015276;1828;;;;;;;
1069;1,043945313;-0,128833249;1784;;;;;;;
1070;1,044921875;-0,139209717;1762;;;;;;;
1071;1,045898438;-0,136629004;1768;;;;;;;
1072;1,046875;-0,120781911;1800;;;;;;;
1073;1,047851563;-0,092645973;1858;;;;;;;
1074;1,048828125;-0,054441039;1936;;;;;;;
1075;1,049804688;-0,009459957;2028;;;;;;;
1076;1,05078125;0,038213386;2126;;;;;;;
1077;1,051757813;0,084074693;2220;;;;;;;
1078;1,052734375;0,123624937;2301;;;;;;;
1079;1,053710938;0,152810869;2360;;;;;;;
1080;1,0546875;0,168437274;2392;;;;;;;
1081;1,055664063;0,168509331;2393;;;;;;;
1082;1,056640625;0,152468979;2360;;;;;;;
1083;1,057617188;0,121298529;2296;;;;;;;
1084;1,05859375;0,07747704;2206;;;;;;;
1085;1,059570313;0,02478904;2098;;;;;;;
1086;1,060546875;-0,032000301;1982;;;;;;;
1087;1,061523438;-0,087575854;1868;;;;;;;
1088;1,0625;-0,136570193;1768;;;;;;;
1089;1,063476563;-0,174081598;1691;;;;;;;
1090;1,064453125;-0,196162461;1646;;;;;;;
1091;1,065429688;-0,200229591;1637;;;;;;;
1092;1,06640625;-0,185354202;1668;;;;;;;
1093;1,067382813;-0,152399941;1735;;;;;;;
1094;1,068359375;-0,103991275;1835;;;;;;;
1095;1,069335938;-0,044310594;1957;;;;;;;
1096;1,0703125;0,02126092;2091;;;;;;;
1097;1,071289063;0,086628088;2225;;;;;;;
1098;1,072265625;0,145548511;2346;;;;;;;
1099;1,073242188;0,192228649;2441;;;;;;;
1100;1,07421875;0,22189225;2502;;;;;;;
1101;1,075195313;0,231265503;2521;;;;;;;
1102;1,076171875;0,218929904;2496;;;;;;;
1103;1,077148438;0,185505502;2427;;;;;;;
1104;1,078125;0,13364263;2321;;;;;;;
1105;1,079101563;0,067818291;2186;;;;;;;
1106;1,080078125;-0,006047899;2035;;;;;;;
1107;1,081054688;-0,081125503;1881;;;;;;;
1108;1,08203125;-0,150305063;1740;;;;;;;
1109;1,083007813;-0,206871462;1624;;;;;;;
1110;1,083984375;-0,245155051;1545;;;;;;;
1111;1,084960938;-0,261097471;1513;;;;;;;
1112;1,0859375;-0,252675914;1530;;;;;;;
1113;1,086914063;-0,22014196;1597;;;;;;;
1114;1,087890625;-0,166048017;1707;;;;;;;
1115;1,088867188;-0,095054226;1853;;;;;;;
1116;1,08984375;-0,01352965;2020;;;;;;;
1117;1,090820313;0,07101839;2193;;;;;;;
1118;1,091796875;0,150635782;2356;;;;;;;
1119;1,092773438;0,217670181;2493;;;;;;;
1120;1,09375;0,265506191;2591;;;;;;;
1121;1,094726563;0,28921657;2640;;;;;;;
1122;1,095703125;0,286065502;2633;;;;;;;
1123;1,096679688;0,255812883;2571;;;;;;;
1124;1,09765625;0,200786652;2459;;;;;;;
1125;1,098632813;0,12571173;2305;;;;;;;
1126;1,099609375;0,037307241;2124;;;;;;;
1127;1,100585938;-0,056313957;1932;;;;;;;
1128;1,1015625;-0,146389863;1748;;;;;;;
1129;1,102539063;-0,224329682;1588;;;;;;;
1130;1,103515625;-0,282533108;1469;;;;;;;
1131;1,104492188;-0,315130423;1402;;;;;;;
1132;1,10546875;-0,318571406;1395;;;;;;;
1133;1,106445313;-0,292004268;1449;;;;;;;
1134;1,107421875;-0,237404748;1561;;;;;;;
1135;1,108398438;-0,15943872;1721;;;;;;;
1136;1,109375;-0,06506671;1914;;;;;;;
1137;1,110351563;0,037076449;2123;;;;;;;
